County,State,fips,Latitude,Longitude,Confirmed Cases,Deaths
Mcintosh,GEORGIA,13191,31.4979689, -81.3921575,6 ,0 
Quitman,GEORGIA,13239,31.8769847, -85.0154412,6 ,1 
Echols,GEORGIA,13101,30.6968025, -82.9078762,5 ,0 
Evans,GEORGIA,13109,32.1613648, -81.8980725,5 ,0 
Long,GEORGIA,13183,31.7704898, -81.753725,5 ,0 
Wheeler,GEORGIA,13309,32.112996, -82.7567324,5 ,0 
Treutlen,GEORGIA,13283,32.396098, -82.5666186,3 ,0 
Montgomery,GEORGIA,13209,32.0839135, -82.539273,2 ,0 
Taliaferro,GEORGIA,13265,33.5820382, -82.9043661,1 ,0 
Unknown,GEORGIA,13,32.3293809,-83.1137366,701,3
